,dataset,split,task_id,model,code,result,compiled,passed_tests,avg_test_time,loc,lloc,sloc,comments,multi,blank,single_comments,CC,h1,h2,N1,N2,vocabulary,length,calculated_length,volume,difficulty,effort,time,bugs,MI
325,mbpp,train,325,canonical_solution,"# Write a function to find n-th rencontres number.
def binomial_coeffi(n, k): 
	if (k == 0 or k == n): 
		return 1
	return (binomial_coeffi(n - 1, k - 1) 
		+ binomial_coeffi(n - 1, k)) 
def rencontres_number(n, m): 
	if (n == 0 and m == 0): 
		return 1
	if (n == 1 and m == 0): 
		return 0
	if (m == 0): 
		return ((n - 1) * (rencontres_number(n - 1, 0)+ rencontres_number(n - 2, 0))) 
	return (binomial_coeffi(n, m) * rencontres_number(n - m, 0))",passed,True,True,3.453806666679308e-05,14,12,13,1,0,0,1,3,6,23,21,42,29,63,119.55169999363824,306.0528026930371,5.478260869565218,1676.6370930140295,93.14650516744608,0.10201760089767904,73.8712014128481
326,mbpp,train,326,canonical_solution,"# Write a function to calculate the height of the given binary tree.
class Node: 
	def __init__(self, data): 
		self.data = data 
		self.left = None
		self.right = None
def max_height(node): 
	if node is None: 
		return 0 ; 
	else : 
		left_height = max_height(node.left) 
		right_height = max_height(node.right) 
		if (left_height > right_height): 
			return left_height+1
		else: 
			return right_height+1",passed,True,True,0.0001206224666664942,16,15,15,1,0,0,1,3,3,5,4,8,8,12,16.36452797660028,36.0,2.4,86.39999999999999,4.8,0.012,77.81736954247442
327,mbpp,train,327,canonical_solution,"# Write a function to convert a date of yyyy-mm-dd format to dd-mm-yyyy format.
import re
def change_date_format(dt):
        return re.sub(r'(\d{4})-(\d{1,2})-(\d{1,2})', '\\3-\\2-\\1', dt)
        return change_date_format(dt)",passed,True,True,4.384246666688796e-05,5,4,4,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
328,mbpp,train,328,canonical_solution,"# Write a function to count repeated items of a tuple.
def count_tuplex(tuplex,value):  
  count = tuplex.count(value)
  return count",passed,True,True,6.272633333329244e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
329,mbpp,train,329,canonical_solution,"# Write a function that matches a string that has an a followed by zero or more b's by using regex.
import re
def text_match(text):
        patterns = 'ab*?'
        if re.search(patterns,  text):
                return ('Found a match!')
        else:
                return ('Not matched!')",passed,True,True,2.788460000147097e-05,8,7,7,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
330,mbpp,train,330,canonical_solution,"# Write a function to calculate the sum of series 1³+2³+3³+….+n³.
import math 
def sum_series(number):
 total = 0
 total = math.pow((number * (number + 1)) /2, 2)
 return total",passed,True,True,2.6264066665741363e-05,6,5,5,1,0,0,1,1,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,2.7,0.009,97.97645727405393
331,mbpp,train,331,canonical_solution,"# Write a function to remove duplicate words from a given list of strings.
def remove_duplic_list(l):
    temp = []
    for x in l:
        if x not in temp:
            temp.append(x)
    return temp",passed,True,True,7.996113333395746e-05,7,6,6,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,99.76897859774995
332,mbpp,train,332,canonical_solution,"# Write a function to convert camel case string to snake case string by using regex.
import re
def camel_to_snake(text):
  str1 = re.sub('(.)([A-Z][a-z]+)', r'\1_\2', text)
  return re.sub('([a-z0-9])([A-Z])', r'\1_\2', str1).lower()",passed,True,True,4.497169999998126e-05,5,4,4,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
333,mbpp,train,333,canonical_solution,"# Write a function to find the nth delannoy number.
def dealnnoy_num(n, m): 
	if (m == 0 or n == 0) : 
		return 1
	return dealnnoy_num(m - 1, n) + dealnnoy_num(m - 1, n - 1) + dealnnoy_num(m, n - 1)",passed,True,True,0.00013002276666611577,5,4,4,1,0,0,1,3,4,10,9,18,14,27,41.219280948873624,102.7985828955553,3.6,370.07489842399906,20.559716579111058,0.03426619429851843,97.53289122809365
334,mbpp,train,334,canonical_solution,"# Write a function to calculate the sum of series 1²+2²+3²+….+n².
def series_sum(number):
 total = 0
 total = (number * (number + 1) * (2 * number + 1)) / 6
 return total",passed,True,True,2.518686666614182e-05,5,4,4,1,0,0,1,1,3,9,6,12,12,18,33.28421251514428,64.52932501298082,2.0,129.05865002596164,7.169925001442313,0.02150977500432694,99.21791423353523
335,mbpp,train,335,canonical_solution,"# Write a function to re-arrange the given tuples based on the given ordered list.
def re_arrange_tuples(test_list, ord_list):
  temp = dict(test_list)
  res = [(key, temp[key]) for key in ord_list]
  return (res) ",passed,True,True,0.00015214113333475627,5,4,4,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
336,mbpp,train,336,canonical_solution,"# Write a function to count the most common character in a given string.
from collections import Counter 
def max_char(str1):
    temp = Counter(str1) 
    max_char = max(temp, key = temp.get)
    return max_char",passed,True,True,3.89032000005803e-05,6,5,5,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
337,mbpp,train,337,canonical_solution,"# Write a function to find three closest elements from three sorted arrays.
import sys 

def find_closet(A, B, C, p, q, r): 
	diff = sys.maxsize 
	res_i = 0
	res_j = 0
	res_k = 0
	i = 0
	j = 0
	k = 0
	while(i < p and j < q and k < r): 
		minimum = min(A[i], min(B[j], C[k])) 
		maximum = max(A[i], max(B[j], C[k])); 
		if maximum-minimum < diff: 
			res_i = i 
			res_j = j 
			res_k = k 
			diff = maximum - minimum; 
		if diff == 0: 
			break
		if A[i] == minimum: 
			i = i+1
		elif B[j] == minimum: 
			j = j+1
		else: 
			k = k+1
	return A[res_i],B[res_j],C[res_k]",passed,True,True,0.0001146947666673744,28,26,26,1,0,1,1,8,5,17,13,27,22,40,81.0965087756926,178.37726474549189,3.9705882352941178,708.2626688423943,39.347926046799685,0.05945908824849729,63.85166134194164
338,mbpp,train,338,canonical_solution,"# Write a function to sort a list of dictionaries using lambda function.
def sorted_models(models):
 sorted_models = sorted(models, key = lambda x: x['color'])
 return sorted_models",passed,True,True,0.00021826083332901665,4,4,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
339,mbpp,train,339,canonical_solution,"# Write a function to sort the given array by using heap sort.
def heap_sort(arr):
    heapify(arr)  
    end = len(arr) - 1
    while end > 0:
        arr[end], arr[0] = arr[0], arr[end]
        shift_down(arr, 0, end - 1)
        end -= 1
    return arr

def heapify(arr):
    start = len(arr) // 2
    while start >= 0:
        shift_down(arr, start, len(arr) - 1)
        start -= 1
def shift_down(arr, start, end):
    root = start
    while root * 2 + 1 <= end:
        child = root * 2 + 1
        if child + 1 <= end and arr[child] < arr[child + 1]:
            child += 1
        if child <= end and arr[root] < arr[child]:
            arr[root], arr[child] = arr[child], arr[root]
            root = child
        else:
            return
",passed,True,True,8.028533333307072e-05,26,24,24,1,0,1,1,2,9,27,22,44,36,66,156.9112875713945,341.2150500951926,7.333333333333333,2502.243700698079,139.01353892767105,0.11373835003173087,63.08163135668158
340,mbpp,train,340,canonical_solution,"# Write a function to count the elements in a list until an element is a tuple.
def count_elim(num):
  count_elim = 0
  for n in num:
    if isinstance(n, tuple):
        break
    count_elim += 1
  return count_elim",passed,True,True,6.242570000267734e-05,8,7,7,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,97.04976883877337
341,mbpp,train,341,canonical_solution,"# Write a function to check if any list element is present in the given list.
def check_element(test_tup, check_list):
  res = False
  for ele in check_list:
    if ele in test_tup:
      res = True
      break
  return (res) ",passed,True,True,6.751273333520658e-05,8,7,7,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,97.04976883877337
342,mbpp,train,342,canonical_solution,"# Write a function to combine two given sorted lists using heapq module.
from heapq import merge
def combine_lists(num1,num2):
  combine_lists=list(merge(num1, num2))
  return combine_lists",passed,True,True,0.00011525883333357948,5,4,4,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
343,mbpp,train,343,canonical_solution,"# Write a function to separate and print the numbers and their position of a given string.
import re
def num_position(text):
 for m in re.finditer(""\d+"", text):
    return m.start()",passed,True,True,3.1082800000111395e-05,5,4,4,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
344,mbpp,train,344,canonical_solution,"# Write a function to convert the given tuples into set.
def tuple_to_set(t):
  s = set(t)
  return (s) ",passed,True,True,5.729743333328467e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
345,mbpp,train,345,canonical_solution,"# Write a function to find the most common elements and their counts of a specified text.
from collections import Counter 
def most_common_elem(s,a):
  most_common_elem=Counter(s).most_common(a)
  return most_common_elem",passed,True,True,0.00012235526666681077,5,4,4,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
346,mbpp,train,346,canonical_solution,"# Write a python function to find the length of the shortest word.
def len_log(list1):
    min=len(list1[0])
    for i in list1:
        if len(i)<min:
            min=len(i)
    return min",passed,True,True,4.0517500004474034e-05,7,6,6,1,0,0,1,3,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,99.76897859774995
347,mbpp,train,347,canonical_solution,"# Write a function to get an item of a tuple.
def get_item(tup1,index):
  item = tup1[index]
  return item",passed,True,True,7.495856666537293e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
348,mbpp,train,348,canonical_solution,"# Write a function to sort the given tuple list basis the total digits in tuple.
def count_digs(tup):
  return sum([len(str(ele)) for ele in tup ]) 
def sort_list(test_list):
  test_list.sort(key = count_digs)
  return (str(test_list))",passed,True,True,0.00010246963333315762,6,5,5,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
349,mbpp,train,349,canonical_solution,"# Write a function to display sign of the chinese zodiac for given year.
def chinese_zodiac(year):
 if (year - 2000) % 12 == 0:
     sign = 'Dragon'
 elif (year - 2000) % 12 == 1:
     sign = 'Snake'
 elif (year - 2000) % 12 == 2:
     sign = 'Horse'
 elif (year - 2000) % 12 == 3:
     sign = 'sheep'
 elif (year - 2000) % 12 == 4:
     sign = 'Monkey'
 elif (year - 2000) % 12 == 5:
     sign = 'Rooster'
 elif (year - 2000) % 12 == 6:
     sign = 'Dog'
 elif (year - 2000) % 12 == 7:
     sign = 'Pig'
 elif (year - 2000) % 12 == 8:
     sign = 'Rat'
 elif (year - 2000) % 12 == 9:
     sign = 'Ox'
 elif (year - 2000) % 12 == 10:
     sign = 'Tiger'
 else:
     sign = 'Hare'
 return sign",passed,True,True,3.0675666675961113e-05,27,26,26,1,0,0,1,12,3,36,33,66,39,99,190.87218755408668,523.2548196673627,2.75,1438.9507540852474,79.94170856029152,0.1744182732224542,60.04109259325605
350,mbpp,train,350,canonical_solution,"# Write a function to find the maximum of similar indices in two lists of tuples.
def max_similar_indices(test_list1, test_list2):
  res = [(max(x[0], y[0]), max(x[1], y[1]))
   for x, y in zip(test_list1, test_list2)]
  return (res) ",passed,True,True,0.00014981160000123359,5,3,4,1,0,0,1,2,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
351,mbpp,train,351,canonical_solution,"# Write a function to compute the value of ncr mod p.
def nCr_mod_p(n, r, p): 
	if (r > n- r): 
		r = n - r 
	C = [0 for i in range(r + 1)] 
	C[0] = 1 
	for i in range(1, n + 1): 
		for j in range(min(i, r), 0, -1): 
			C[j] = (C[j] + C[j-1]) % p 
	return C[r] ",passed,True,True,6.273686666666834e-05,10,9,9,1,0,0,1,5,5,9,9,17,14,26,40.13896548741762,98.9912279734977,4.722222222222222,467.45857654151695,25.969920918973163,0.0329970759911659,83.16629832254736
352,mbpp,train,352,canonical_solution,"# Write a python function to find the minimun number of subsets with distinct elements.
def subset(ar, n): 
    res = 0
    ar.sort() 
    for i in range(0, n) : 
        count = 1
        for i in range(n - 1): 
            if ar[i] == ar[i + 1]: 
                count+=1
            else: 
                break 
        res = max(res, count)  
    return res ",passed,True,True,5.7699900001277156e-05,13,12,12,1,0,0,1,4,3,6,4,8,9,12,20.264662506490406,38.03910001730775,2.0,76.0782000346155,4.226566668589751,0.012679700005769252,81.32149808817486
353,mbpp,train,353,canonical_solution,"# Write a function that gives profit amount if the given amount has profit else return none.
def profit_amount(actual_cost,sale_amount): 
 if(actual_cost > sale_amount):
    amount = actual_cost - sale_amount
    return amount
 else:
    return None",passed,True,True,2.8864833332894098e-05,7,6,6,1,0,0,1,2,2,2,2,4,4,6,4.0,12.0,2.0,24.0,1.3333333333333333,0.004,97.08838515494764
354,mbpp,train,354,canonical_solution,"# Write a function to find out, if the given number is abundant.
def is_abundant(n):
    fctrsum = sum([fctr for fctr in range(1, n) if n % fctr == 0])
    return fctrsum > n",passed,True,True,3.082086666571134e-05,4,3,3,1,0,0,1,3,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,2.7,0.009,100.0
355,mbpp,train,355,canonical_solution,"# Write a function to split the given string at uppercase letters by using regex.
import re
def split_list(text):
  return (re.findall('[A-Z][^A-Z]*', text))",passed,True,True,6.049586666681724e-05,4,3,3,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
356,mbpp,train,356,canonical_solution,"# Write a python function to get the position of rightmost set bit.
import math
def get_First_Set_Bit_Pos(n):
     return math.log2(n&-n)+1",passed,True,True,2.909756666629922e-05,4,3,3,1,0,0,1,1,3,4,3,5,7,8,12.75488750216347,22.458839376460833,1.875,42.11032383086406,2.3394624350480036,0.007486279792153611,100.0
357,mbpp,train,357,canonical_solution,"# Write a function to convert an integer into a roman numeral.
def int_to_roman( num):
        val = [1000, 900, 500, 400,100, 90, 50, 40,10, 9, 5, 4,1]
        syb = [""M"", ""CM"", ""D"", ""CD"",""C"", ""XC"", ""L"", ""XL"",""X"", ""IX"", ""V"", ""IV"",""I""]
        roman_num = ''
        i = 0
        while  num > 0:
            for _ in range(num // val[i]):
                roman_num += syb[i]
                num -= val[i]
            i += 1
        return roman_num",passed,True,True,3.673643333286236e-05,12,11,11,1,0,0,1,3,4,8,5,10,12,15,32.0,53.77443751081735,2.5,134.43609377704337,7.468671876502409,0.017924812503605784,81.86437621734045
358,mbpp,train,358,canonical_solution,"# Write a python function to find the average of a list.
def Average(lst): 
    return sum(lst) / len(lst) ",passed,True,True,5.3005600000233245e-05,3,2,2,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
359,mbpp,train,359,canonical_solution,"# Write a function to solve tiling problem.
def get_noOfways(n):
    if (n == 0):
        return 0;
    if (n == 1):
        return 1; 
    return get_noOfways(n - 1) + get_noOfways(n - 2);",passed,True,True,2.6862766666605846e-05,7,6,6,1,0,0,1,3,3,6,5,10,9,15,20.264662506490406,47.548875021634686,2.5,118.87218755408671,6.604010419671484,0.01584962500721156,92.76696544946398
360,mbpp,train,360,canonical_solution,"# Write a function to convert a roman numeral to an integer.
def roman_to_int(s):
        rom_val = {'I': 1, 'V': 5, 'X': 10, 'L': 50, 'C': 100, 'D': 500, 'M': 1000}
        int_val = 0
        for i in range(len(s)):
            if i > 0 and rom_val[s[i]] > rom_val[s[i - 1]]:
                int_val += rom_val[s[i]] - 2 * rom_val[s[i - 1]]
            else:
                int_val += rom_val[s[i]]
        return int_val",passed,True,True,3.0948433332393205e-05,10,10,9,1,0,0,1,4,5,14,9,18,19,27,64.91260938324326,114.6940428629768,3.2142857142857144,368.65942348813974,20.48107908267443,0.03823134762099227,81.85491121492159
361,mbpp,train,361,canonical_solution,"# Write a python function to find the sum of all even natural numbers within the range l and r.
def sum_Natural(n): 
    sum = (n * (n + 1)) 
    return int(sum) 
def sum_Even(l,r): 
    return (sum_Natural(int(r / 2)) - sum_Natural(int((l - 1) / 2))) ",passed,True,True,3.150776666037321e-05,6,5,5,1,0,0,1,1,4,10,6,12,14,18,41.219280948873624,68.53238859703687,2.4,164.4777326328885,9.13765181293825,0.022844129532345624,95.14391815855423
362,mbpp,train,362,canonical_solution,"# Write a function to calculate the discriminant value.
def discriminant_value(x,y,z):
    discriminant = (y**2) - (4*x*z)
    if discriminant > 0:
        return (""Two solutions"",discriminant)
    elif discriminant == 0:
        return (""one solution"",discriminant)
    elif discriminant < 0:
        return (""no real solution"",discriminant)",passed,True,True,4.294270000097337e-05,9,8,8,1,0,0,1,4,6,10,7,14,16,21,48.72905595320056,84.0,4.2,352.8,19.6,0.028,85.8436758600439
363,mbpp,train,363,canonical_solution,"# Write a python function to check whether the length of the word is even or not.
def word_len(s): 
    s = s.split(' ')   
    for word in s:    
        if len(word)%2==0: 
            return True  
        else:
          return False",passed,True,True,2.6845166667044394e-05,8,7,7,1,0,0,1,3,2,4,2,4,6,6,10.0,15.509775004326936,1.0,15.509775004326936,0.861654166907052,0.005169925001442312,93.45447839703378
364,mbpp,train,364,canonical_solution,"# Write a function to convert camel case string to snake case string.
def camel_to_snake(text):
        import re
        str1 = re.sub('(.)([A-Z][a-z]+)', r'\1_\2', text)
        return re.sub('([a-z0-9])([A-Z])', r'\1_\2', str1).lower()",passed,True,True,5.983116666546569e-05,5,4,4,1,0,0,1,1,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
365,mbpp,train,365,canonical_solution,"# Write a function to remove an empty tuple from a list of tuples.
def remove_empty(tuple1): #L = [(), (), ('',), ('a', 'b'), ('a', 'b', 'c'), ('d')]
   tuple1 = [t for t in tuple1 if t]
   return tuple1",passed,True,True,0.00010724896666639931,4,3,3,2,0,0,1,3,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,100.0
366,mbpp,train,366,canonical_solution,"# Write a python function to accept the strings which contains all vowels.
def check(string): 
  if len(set(string).intersection(""AEIOUaeiou""))>=5: 
    return ('accepted') 
  else: 
    return (""not accepted"") ",passed,True,True,3.004269999943669e-05,6,5,5,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
367,mbpp,train,367,canonical_solution,"# Write a python function to find maximum possible value for the given periodic function.
def floor_Max(A,B,N):
    x = min(B - 1,N)
    return (A*x) // B",passed,True,True,3.4841699999788034e-05,4,3,3,1,0,0,1,1,3,5,3,6,8,9,16.36452797660028,27.0,1.8,48.6,2.7,0.009,100.0
368,mbpp,train,368,canonical_solution,"# Write a function to join the tuples if they have similar initial elements.
def join_tuples(test_list):
  res = []
  for sub in test_list:
    if res and res[-1][0] == sub[0]:
      res[-1].extend(sub[1:])
    else:
      res.append([ele for ele in sub])
  res = list(map(tuple, res))
  return (res) ",passed,True,True,0.00014096093333364478,10,10,9,1,0,0,1,5,3,5,4,6,8,10,16.36452797660028,30.0,1.8,54.0,3.0,0.01,85.79851803545888
369,mbpp,train,369,canonical_solution,"# Write a function to find minimum of two numbers.
def min_of_two( x, y ):
    if x < y:
        return x
    return y",passed,True,True,2.947909999117352e-05,5,4,4,1,0,0,1,2,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
370,mbpp,train,370,canonical_solution,"# Write a function to find the maximum number of segments of lengths a, b and c that can be formed from n.
def maximum_segments(n, a, b, c) : 
	dp = [-1] * (n + 10) 
	dp[0] = 0
	for i in range(0, n) : 
		if (dp[i] != -1) : 
			if(i + a <= n ): 
				dp[i + a] = max(dp[i] + 1, 
							dp[i + a]) 
			if(i + b <= n ): 
				dp[i + b] = max(dp[i] + 1, 
							dp[i + b]) 
			if(i + c <= n ): 
				dp[i + c] = max(dp[i] + 1, 
							dp[i + c]) 
	return dp[n]",passed,True,True,5.530356666649065e-05,16,12,15,1,0,0,1,6,5,17,20,38,22,58,81.0965087756926,258.64703388096325,5.588235294117647,1445.3804834524417,80.29891574735787,0.08621567796032108,73.6657961518749
371,mbpp,train,371,canonical_solution,"# Write a function to concatenate the given two tuples to a nested tuple.
def concatenate_nested(test_tup1, test_tup2):
  res = test_tup1 + test_tup2
  return (res) ",passed,True,True,6.292633333373487e-05,4,3,3,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
372,mbpp,train,372,canonical_solution,"# Write a python function to left rotate the string.
def left_rotate(s,d):
    tmp = s[d : ] + s[0 : d]
    return tmp  ",passed,True,True,3.093863333560876e-05,4,4,3,1,0,0,1,1,1,2,1,2,3,3,2.0,4.754887502163469,0.5,2.3774437510817346,0.1320802083934297,0.0015849625007211565,100.0
373,mbpp,train,373,canonical_solution,"# Write a function to find the minimum total path sum in the given triangle.
def min_sum_path(A): 
	memo = [None] * len(A) 
	n = len(A) - 1
	for i in range(len(A[n])): 
		memo[i] = A[n][i] 
	for i in range(len(A) - 2, -1,-1): 
		for j in range( len(A[i])): 
			memo[j] = A[i][j] + min(memo[j], 
									memo[j + 1]) 
	return memo[0]",passed,True,True,6.894936666791788e-05,11,9,10,1,0,0,1,4,4,9,7,12,13,19,36.52932501298081,70.30835464468075,2.6666666666666665,187.48894571914866,10.416052539952704,0.02343611821489358,83.5308523227365
